brygada,kierunek,trasa,czas
1,P+R Al.Krakowska,TP-OKE,04:53:00
4,P+R Al.Krakowska,TP-OKE,05:23:00
05,P+R Al.Krakowska,TP-OKE,05:43:00
1,P+R Al.Krakowska,TP-OKE,05:53:00
06,P+R Al.Krakowska,TP-OKE,06:20:00
4,P+R Al.Krakowska,TP-OKE,06:52:00
05,P+R Al.Krakowska,TP-OKE,07:07:00
1,P+R Al.Krakowska,TP-OKE,07:22:00
2,P+R Al.Krakowska,TP-OKE,07:37:00
06,P+R Al.Krakowska,TP-OKE,07:52:00
3,P+R Al.Krakowska,TP-OKE,08:07:00
4,P+R Al.Krakowska,TP-OKE,08:22:00
05,P+R Al.Krakowska,TX-OKE18,08:38:00
1,P+R Al.Krakowska,TP-OKE,08:52:00
2,P+R Al.Krakowska,TP-OKE,09:13:00
3,P+R Al.Krakowska,TP-OKE,09:33:00
4,P+R Al.Krakowska,TP-OKE,09:54:00
1,P+R Al.Krakowska,TP-OKE,10:14:00
2,P+R Al.Krakowska,TP-OKE,10:34:00
3,P+R Al.Krakowska,TP-OKE,10:54:00
4,P+R Al.Krakowska,TP-OKE,11:14:00
1,P+R Al.Krakowska,TP-OKE,11:34:00
2,P+R Al.Krakowska,TP-OKE,11:54:00
3,P+R Al.Krakowska,TP-OKE,12:14:00
4,P+R Al.Krakowska,TP-OKE,12:34:00
1,P+R Al.Krakowska,TP-OKE,12:54:00
2,P+R Al.Krakowska,TP-OKE,13:14:00
3,P+R Al.Krakowska,TP-OKE,13:34:00
4,P+R Al.Krakowska,TP-OKE,13:54:00
1,P+R Al.Krakowska,TP-OKE,14:14:00
2,P+R Al.Krakowska,TP-OKE,14:34:00
05,P+R Al.Krakowska,TP-OKE,14:52:00
3,P+R Al.Krakowska,TP-OKE,15:07:00
4,P+R Al.Krakowska,TP-OKE,15:22:00
1,P+R Al.Krakowska,TP-OKE,15:37:00
06,P+R Al.Krakowska,TP-OKE,15:52:00
2,P+R Al.Krakowska,TP-OKE,16:07:00
05,P+R Al.Krakowska,TP-OKE,16:22:00
3,P+R Al.Krakowska,TP-OKE,16:37:00
4,P+R Al.Krakowska,TP-OKE,16:52:00
1,P+R Al.Krakowska,TP-OKE,17:07:00
06,P+R Al.Krakowska,TP-OKE,17:22:00
2,P+R Al.Krakowska,TP-OKE,17:37:00
05,P+R Al.Krakowska,TX-OKE18,17:52:00
3,P+R Al.Krakowska,TP-OKE,18:07:00
4,P+R Al.Krakowska,TP-OKE,18:22:00
1,P+R Al.Krakowska,TP-OKE,18:36:00
06,P+R Al.Krakowska,TX-OKE18,18:53:00
2,P+R Al.Krakowska,TP-OKE,19:11:00
3,P+R Al.Krakowska,TP-OKE,19:31:00
4,P+R Al.Krakowska,TP-OKE,19:52:00
1,P+R Al.Krakowska,TP-OKE,20:13:00
2,P+R Al.Krakowska,TP-OKE,20:33:00
3,P+R Al.Krakowska,TP-OKE,20:53:00
4,P+R Al.Krakowska,TP-OKE,21:13:00
2,P+R Al.Krakowska,TP-OKE,21:33:00
3,P+R Al.Krakowska,TP-OKE,21:53:00
4,P+R Al.Krakowska,TX-OKE18,22:23:00
2,P+R Al.Krakowska,TX-OKE18,22:53:00
3,P+R Al.Krakowska,TX-OKE18,23:23:00
