brygada,kierunek,trasa,czas
6,Gocław,TP-GOC,05:10:00
1,Gocław,TP-GOC,05:23:00
3,Gocław,TP-GOC,05:33:00
4,Gocław,TP-GOC,05:43:00
5,Gocław,TP-GOC,05:53:00
011,Gocław,TP-GOC,06:03:00
6,Gocław,TP-GOC,06:13:00
7,Gocław,TP-GOC,06:20:00
1,Gocław,TP-GOC,06:27:00
3,Gocław,TP-GOC,06:35:00
4,Gocław,TP-GOC,06:42:00
5,Gocław,TP-GOC,06:50:00
09,Gocław,TP-GOC,06:57:00
011,Gocław,TP-GOC,07:05:00
6,Gocław,TP-GOC,07:12:00
7,Gocław,TP-GOC,07:20:00
8,Gocław,TP-GOC,07:27:00
1,Gocław,TP-GOC,07:35:00
2,Gocław,TP-GOC,07:42:00
3,Gocław,TP-GOC,07:48:00
4,Gocław,TP-GOC,07:54:00
012,Gocław,TP-GOC,08:00:00
5,Gocław,TP-GOC,08:06:00
010,Gocław,TP-GOC,08:12:00
09,Gocław,TP-GOC,08:18:00
011,Gocław,TP-GOC,08:24:00
6,Gocław,TP-GOC,08:30:00
7,Gocław,TP-GOC,08:36:00
8,Gocław,TP-GOC,08:42:00
1,Gocław,TP-GOC,08:52:00
2,Gocław,TP-GOC,09:02:00
3,Gocław,TP-GOC,09:12:00
4,Gocław,TP-GOC,09:22:00
5,Gocław,TP-GOC,09:32:00
010,Gocław,TP-GOC,09:42:00
6,Gocław,TP-GOC,09:52:00
7,Gocław,TP-GOC,10:02:00
8,Gocław,TP-GOC,10:12:00
1,Gocław,TP-GOC,10:22:00
2,Gocław,TP-GOC,10:32:00
3,Gocław,TP-GOC,10:42:00
4,Gocław,TP-GOC,10:52:00
5,Gocław,TP-GOC,11:02:00
6,Gocław,TP-GOC,11:12:00
7,Gocław,TP-GOC,11:22:00
8,Gocław,TP-GOC,11:32:00
1,Gocław,TP-GOC,11:42:00
2,Gocław,TP-GOC,11:52:00
3,Gocław,TP-GOC,12:02:00
4,Gocław,TP-GOC,12:12:00
5,Gocław,TP-GOC,12:22:00
6,Gocław,TP-GOC,12:32:00
7,Gocław,TP-GOC,12:42:00
8,Gocław,TP-GOC,12:52:00
1,Gocław,TP-GOC,13:02:00
2,Gocław,TP-GOC,13:12:00
3,Gocław,TP-GOC,13:22:00
4,Gocław,TP-GOC,13:32:00
5,Gocław,TP-GOC,13:42:00
6,Gocław,TP-GOC,13:52:00
7,Gocław,TP-GOC,14:02:00
8,Gocław,TP-GOC,14:12:00
1,Gocław,TP-GOC,14:22:00
2,Gocław,TP-GOC,14:30:00
3,Gocław,TP-GOC,14:37:00
4,Gocław,TP-GOC,14:45:00
5,Gocław,TP-GOC,14:52:00
010,Gocław,TP-GOC,15:00:00
6,Gocław,TP-GOC,15:07:00
7,Gocław,TP-GOC,15:15:00
011,Gocław,TP-GOC,15:22:00
8,Gocław,TP-GOC,15:29:00
1,Gocław,TP-GOC,15:35:00
2,Gocław,TP-GOC,15:41:00
3,Gocław,TP-GOC,15:47:00
012,Gocław,TP-GOC,15:53:00
4,Gocław,TP-GOC,15:59:00
5,Gocław,TP-GOC,16:05:00
09,Gocław,TP-GOC,16:11:00
010,Gocław,TP-GOC,16:17:00
6,Gocław,TP-GOC,16:23:00
7,Gocław,TP-GOC,16:29:00
011,Gocław,TP-GOC,16:35:00
8,Gocław,TP-GOC,16:41:00
1,Gocław,TP-GOC,16:47:00
2,Gocław,TP-GOC,16:53:00
3,Gocław,TP-GOC,16:59:00
012,Gocław,TP-GOC,17:05:00
4,Gocław,TP-GOC,17:11:00
5,Gocław,TP-GOC,17:17:00
09,Gocław,TP-GOC,17:23:00
010,Gocław,TP-GOC,17:30:00
6,Gocław,TP-GOC,17:37:00
7,Gocław,TP-GOC,17:45:00
011,Gocław,TP-GOC,17:53:00
8,Gocław,TP-GOC,18:00:00
1,Gocław,TP-GOC,18:07:00
2,Gocław,TP-GOC,18:15:00
3,Gocław,TP-GOC,18:22:00
012,Gocław,TP-GOC,18:32:00
4,Gocław,TP-GOC,18:42:00
5,Gocław,TP-GOC,18:52:00
6,Gocław,TP-GOC,19:02:00
7,Gocław,TP-GOC,19:12:00
8,Gocław,TP-GOC,19:22:00
1,Gocław,TP-GOC,19:32:00
2,Gocław,TP-GOC,19:42:00
3,Gocław,TP-GOC,19:52:00
4,Gocław,TP-GOC,20:02:00
5,Gocław,TP-GOC,20:12:00
6,Gocław,TP-GOC,20:22:00
7,Gocław,TP-GOC,20:32:00
8,Gocław,TP-GOC,20:42:00
1,Gocław,TP-GOC,20:52:00
2,Gocław,TP-GOC,21:02:00
3,Gocław,TP-GOC,21:12:00
4,Gocław,TP-GOC,21:22:00
5,Gocław,TP-GOC,21:32:00
7,Gocław,TP-GOC,21:42:00
8,Gocław,TP-GOC,21:52:00
214,Gocław,TP-GOC,22:02:00
2,Gocław,TP-GOC,22:12:00
3,Gocław,TP-GOC,22:25:00
4,Gocław,TP-GOC,22:40:00
8,Gocław,TP-GOC,22:56:00
2,Gocław,TP-GOC,23:26:00
8,Gocław,TP-GOC,23:56:00
2,Gocław,TP-GOC,24:26:00
