brygada,kierunek,trasa,czas
019,Metro Młociny,TD-3MML,04:28:00
4,Metro Młociny,TD-3MML,04:48:00
7,Metro Młociny,TD-3MML,05:06:00
9,Metro Młociny,TP-MML,05:16:00
8,Metro Młociny,TP-MML,05:26:00
13,Metro Młociny,TP-MML,05:36:00
15,Metro Młociny,TP-MML,05:46:00
14,Metro Młociny,TP-MML,05:52:00
17,Metro Młociny,TD-3MML,05:58:00
026,Metro Młociny,TP-MML,06:04:00
1,Metro Młociny,TD-3MML,06:10:00
019,Metro Młociny,TP-MML,06:16:00
3,Metro Młociny,TP-MML,06:22:00
4,Metro Młociny,TP-MML,06:28:00
020,Metro Młociny,TP-MML,06:34:00
5,Metro Młociny,TP-MML,06:42:00
021,Metro Młociny,TP-MML,06:48:00
7,Metro Młociny,TP-MML,06:54:00
022,Metro Młociny,TP-MML,07:00:00
9,Metro Młociny,TP-MML,07:04:00
8,Piaski,TX-PIA,07:08:00
023,Metro Młociny,TP-MML,07:12:00
11,Metro Młociny,TP-MML,07:16:00
10,Piaski,TX-PIA,07:20:00
13,Metro Młociny,TP-MML,07:24:00
024,Metro Młociny,TD-3MML,07:28:00
12,Piaski,TX-PIA,07:32:00
15,Metro Młociny,TP-MML,07:36:00
025,Metro Młociny,TD-3MML,07:40:00
14,Piaski,TX-PIA,07:44:00
17,Metro Młociny,TP-MML,07:48:00
026,Metro Młociny,TP-MML,07:52:00
16,Piaski,TX-PIA,07:56:00
1,Metro Młociny,TP-MML,08:00:00
019,Metro Młociny,TP-MML,08:04:00
18,Piaski,TX-PIA,08:08:00
3,Metro Młociny,TP-MML,08:12:00
4,Metro Młociny,TP-MML,08:16:00
2,Piaski,TX-PIA,08:20:00
020,ZET ŻOLIBORZ,TZ-KIE4,08:24:00
5,Metro Młociny,TP-MML,08:28:00
6,Metro Młociny,TP-MML,08:32:00
021,ZET ŻOLIBORZ,TZ-KIE4,08:36:00
7,Metro Młociny,TP-MML,08:40:00
8,Metro Młociny,TP-MML,08:44:00
022,ZET ŻOLIBORZ,TZ-KIE4,08:48:00
9,Metro Młociny,TP-MML,08:52:00
10,Metro Młociny,TP-MML,08:56:00
023,ZET ŻOLIBORZ,TZ-KIE4,09:00:00
11,Metro Młociny,TP-MML,09:04:00
12,Metro Młociny,TP-MML,09:08:00
13,Metro Młociny,TP-MML,09:11:00
14,Metro Młociny,TP-MML,09:17:00
15,Metro Młociny,TP-MML,09:23:00
16,Metro Młociny,TP-MML,09:29:00
17,Metro Młociny,TP-MML,09:35:00
026,ZET ŻOLIBORZ,TZ-KIE4,09:38:00
18,Metro Młociny,TP-MML,09:41:00
1,Metro Młociny,TP-MML,09:47:00
2,Metro Młociny,TP-MML,09:53:00
3,Metro Młociny,TP-MML,09:59:00
4,Metro Młociny,TP-MML,10:05:00
5,Metro Młociny,TP-MML,10:11:00
6,Metro Młociny,TP-MML,10:17:00
7,Metro Młociny,TP-MML,10:23:00
8,Metro Młociny,TP-MML,10:29:00
9,Metro Młociny,TP-MML,10:35:00
10,Metro Młociny,TP-MML,10:41:00
11,Metro Młociny,TP-MML,10:47:00
12,Metro Młociny,TP-MML,10:53:00
13,Metro Młociny,TP-MML,10:59:00
14,Metro Młociny,TP-MML,11:05:00
15,Metro Młociny,TP-MML,11:11:00
16,Metro Młociny,TP-MML,11:17:00
17,Metro Młociny,TP-MML,11:23:00
18,Metro Młociny,TP-MML,11:29:00
1,Metro Młociny,TP-MML,11:35:00
2,Metro Młociny,TP-MML,11:41:00
3,Metro Młociny,TP-MML,11:47:00
4,Metro Młociny,TP-MML,11:53:00
5,Metro Młociny,TP-MML,11:59:00
6,Metro Młociny,TP-MML,12:05:00
7,Metro Młociny,TP-MML,12:11:00
8,Metro Młociny,TP-MML,12:17:00
9,Metro Młociny,TP-MML,12:23:00
10,Metro Młociny,TP-MML,12:29:00
11,Metro Młociny,TP-MML,12:35:00
12,Metro Młociny,TP-MML,12:41:00
13,Metro Młociny,TP-MML,12:47:00
14,Metro Młociny,TP-MML,12:53:00
15,Metro Młociny,TP-MML,12:59:00
16,Metro Młociny,TP-MML,13:05:00
17,Metro Młociny,TP-MML,13:11:00
18,Metro Młociny,TP-MML,13:17:00
1,Metro Młociny,TP-MML,13:23:00
2,Metro Młociny,TP-MML,13:29:00
3,Metro Młociny,TP-MML,13:35:00
4,Metro Młociny,TP-MML,13:41:00
5,Metro Młociny,TP-MML,13:47:00
6,Metro Młociny,TP-MML,13:53:00
7,Metro Młociny,TP-MML,13:59:00
8,Metro Młociny,TP-MML,14:05:00
9,Metro Młociny,TP-MML,14:12:00
10,Metro Młociny,TP-MML,14:18:00
11,Metro Młociny,TP-MML,14:24:00
12,Metro Młociny,TP-MML,14:30:00
13,Metro Młociny,TP-MML,14:35:00
024,Metro Młociny,TD-3MML,14:40:00
14,Piaski,TX-PIA,14:44:00
15,Metro Młociny,TP-MML,14:48:00
025,Metro Młociny,TD-3MML,14:52:00
16,Piaski,TX-PIA,14:56:00
17,Metro Młociny,TP-MML,15:00:00
026,Metro Młociny,TP-MML,15:04:00
18,Piaski,TX-PIA,15:08:00
1,Metro Młociny,TP-MML,15:12:00
019,Metro Młociny,TD-3MML,15:16:00
2,Piaski,TX-PIA,15:20:00
3,Metro Młociny,TP-MML,15:24:00
020,Metro Młociny,TP-MML,15:28:00
4,Piaski,TX-PIA,15:32:00
5,Metro Młociny,TP-MML,15:36:00
6,Metro Młociny,TP-MML,15:40:00
7,Piaski,TX-PIA,15:44:00
021,Metro Młociny,TP-MML,15:48:00
8,Metro Młociny,TP-MML,15:52:00
9,Piaski,TX-PIA,15:56:00
022,Metro Młociny,TP-MML,16:00:00
10,Metro Młociny,TP-MML,16:04:00
11,Piaski,TX-PIA,16:08:00
023,Metro Młociny,TP-MML,16:12:00
12,Metro Młociny,TP-MML,16:16:00
14,Piaski,TX-PIA,16:20:00
13,Metro Młociny,TP-MML,16:24:00
024,Metro Młociny,TP-MML,16:28:00
16,Piaski,TX-PIA,16:32:00
15,Metro Młociny,TP-MML,16:36:00
025,Metro Młociny,TP-MML,16:40:00
18,Piaski,TX-PIA,16:44:00
17,Metro Młociny,TP-MML,16:48:00
026,Metro Młociny,TP-MML,16:52:00
2,Piaski,TX-PIA,16:56:00
1,Metro Młociny,TP-MML,17:00:00
019,Metro Młociny,TP-MML,17:04:00
4,Piaski,TX-PIA,17:08:00
3,Metro Młociny,TP-MML,17:12:00
020,Metro Młociny,TP-MML,17:16:00
7,Piaski,TX-PIA,17:20:00
5,Metro Młociny,TP-MML,17:24:00
